shamsi_year_month,y,yhat,yhat_lower,yhat_upper,service,category,yhat_diff,yhat_low_diff,yhat_high_diff,min_diff_label,y_lable_frequent
(1401-05),55.0,54.332846632112336,-2.169765071684396,111.4350289605096,نصب و تعمیر فر,نصب و تعمیر لوازم خانگی,0.6671533678876642,57.1697650716844,56.4350289605096,yhat_diff,yhat_diff
(1401-06),53.0,47.67759351522738,-10.464604710885308,104.7469901608494,نصب و تعمیر فر,نصب و تعمیر لوازم خانگی,5.322406484772621,63.46460471088531,51.74699016084941,yhat_diff,yhat_diff
(1401-07),40.0,50.8714260403544,0.0595242809378105,100.9044814430269,نصب و تعمیر فر,نصب و تعمیر لوازم خانگی,10.8714260403544,39.94047571906219,60.904481443026896,yhat_diff,yhat_diff
(1401-08),36.0,40.79352371902042,-5.578466346221179,86.6601471545243,نصب و تعمیر فر,نصب و تعمیر لوازم خانگی,4.7935237190204205,41.57846634622118,50.660147154524296,yhat_diff,yhat_diff
(1401-09),39.0,37.56440868608334,0.2118359803947625,74.84046557613352,نصب و تعمیر فر,نصب و تعمیر لوازم خانگی,1.4355913139166605,38.78816401960524,35.840465576133525,yhat_diff,yhat_diff
(1401-10),61.0,63.96485530601467,5.034210952005673,123.40378723355734,نصب و تعمیر فر,نصب و تعمیر لوازم خانگی,2.9648553060146696,55.96578904799433,62.40378723355734,yhat_diff,yhat_diff
(1401-11),64.0,66.43407858231066,8.986713655128513,123.37300820651434,نصب و تعمیر فر,نصب و تعمیر لوازم خانگی,2.434078582310661,55.01328634487149,59.37300820651434,yhat_diff,yhat_diff
(1401-12),62.0,79.47470672326766,20.14920543027397,138.49482776347892,نصب و تعمیر فر,نصب و تعمیر لوازم خانگی,17.47470672326766,41.850794569726034,76.49482776347892,yhat_diff,yhat_diff
(1402-01),37.0,37.573903317733446,-3.814475556285659,79.14545576117978,نصب و تعمیر فر,نصب و تعمیر لوازم خانگی,0.5739033177334463,40.81447555628566,42.145455761179775,yhat_diff,yhat_diff
(1402-02),57.0,51.81122824546504,1.4765256491689285,102.2027919191205,نصب و تعمیر فر,نصب و تعمیر لوازم خانگی,5.188771754534962,55.52347435083107,45.2027919191205,yhat_diff,yhat_diff
(1402-03),43.0,43.438683533276766,-6.375881575768307,93.49835607686028,نصب و تعمیر فر,نصب و تعمیر لوازم خانگی,0.438683533276766,49.375881575768304,50.49835607686028,yhat_diff,yhat_diff
