shamsi_year_month,y,yhat,yhat_lower,yhat_upper,category
(1402-12),219.0,266.6061990830071,168.39782811515428,366.4287672526638,باغبانی و فضای سبز
(1403-01),180.0,200.56386069024012,95.60535467848469,307.1888075814718,باغبانی و فضای سبز
(1403-02),186.0,178.51395682512262,73.64833906165312,283.45900471847835,باغبانی و فضای سبز
(1403-03),209.0,167.41763628249768,62.769209217623875,271.85986057804797,باغبانی و فضای سبز
(1403-04),179.0,170.09367852071196,64.10323082589164,276.33385737716895,باغبانی و فضای سبز
(1403-05),202.0,187.97839758406909,82.87123331822477,292.23920469198595,باغبانی و فضای سبز
(1403-06),206.0,177.37125911243243,73.30222133400407,282.10253869230746,باغبانی و فضای سبز
(1403-07),146.0,144.0337156631639,40.48537597249235,246.0821856653065,باغبانی و فضای سبز
(1403-08),151.0,150.24585967241865,48.501005656746955,250.90975478199837,باغبانی و فضای سبز
(1403-09),165.0,171.32514672843504,69.54269076998666,274.238560354577,باغبانی و فضای سبز
(1403-10),196.0,188.52875714972512,86.22130527852352,289.0145546553299,باغبانی و فضای سبز
(1403-11),221.0,201.17337273830734,98.46006135361522,303.05921418925965,باغبانی و فضای سبز
(1403-12),314.0,316.96079177448803,215.16660858885072,417.71059628822024,باغبانی و فضای سبز
